"routeCode","busRegNo","serviceDate","schedDepart","schedArrive","headsign"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T16:15:00.000Z","2025-10-06T17:02:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T16:20:00.000Z","2025-10-06T17:07:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T16:25:00.000Z","2025-10-06T17:12:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T16:30:00.000Z","2025-10-06T17:17:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T16:35:00.000Z","2025-10-06T17:22:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T16:40:00.000Z","2025-10-06T17:27:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T16:45:00.000Z","2025-10-06T17:32:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T16:50:00.000Z","2025-10-06T17:37:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T16:55:00.000Z","2025-10-06T17:42:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T17:00:00.000Z","2025-10-06T17:47:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T17:05:00.000Z","2025-10-06T17:52:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T17:10:00.000Z","2025-10-06T17:57:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T17:15:00.000Z","2025-10-06T18:02:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T17:20:00.000Z","2025-10-06T18:07:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T17:25:00.000Z","2025-10-06T18:12:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T17:30:00.000Z","2025-10-06T18:17:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T17:35:00.000Z","2025-10-06T18:22:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T17:40:00.000Z","2025-10-06T18:27:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T17:45:00.000Z","2025-10-06T18:32:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T17:50:00.000Z","2025-10-06T18:37:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T17:55:00.000Z","2025-10-06T18:42:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T18:00:00.000Z","2025-10-06T18:47:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T18:05:00.000Z","2025-10-06T18:52:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T18:10:00.000Z","2025-10-06T18:57:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T18:15:00.000Z","2025-10-06T19:02:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T18:20:00.000Z","2025-10-06T19:07:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T18:25:00.000Z","2025-10-06T19:12:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T18:30:00.000Z","2025-10-06T19:17:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T18:35:00.000Z","2025-10-06T19:22:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T18:40:00.000Z","2025-10-06T19:27:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T18:45:00.000Z","2025-10-06T19:32:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T18:50:00.000Z","2025-10-06T19:37:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T18:55:00.000Z","2025-10-06T19:42:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T19:00:00.000Z","2025-10-06T19:47:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T19:05:00.000Z","2025-10-06T19:52:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T19:10:00.000Z","2025-10-06T19:57:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T19:15:00.000Z","2025-10-06T20:02:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T19:20:00.000Z","2025-10-06T20:07:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T19:25:00.000Z","2025-10-06T20:12:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T19:30:00.000Z","2025-10-06T20:17:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T19:35:00.000Z","2025-10-06T20:22:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T19:40:00.000Z","2025-10-06T20:27:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T19:45:00.000Z","2025-10-06T20:32:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T19:50:00.000Z","2025-10-06T20:37:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T19:55:00.000Z","2025-10-06T20:42:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T20:00:00.000Z","2025-10-06T20:47:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T20:05:00.000Z","2025-10-06T20:52:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T20:10:00.000Z","2025-10-06T20:57:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T20:15:00.000Z","2025-10-06T21:02:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T20:20:00.000Z","2025-10-06T21:07:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T20:25:00.000Z","2025-10-06T21:12:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T20:30:00.000Z","2025-10-06T21:17:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T20:35:00.000Z","2025-10-06T21:22:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T20:40:00.000Z","2025-10-06T21:27:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T20:45:00.000Z","2025-10-06T21:32:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T20:50:00.000Z","2025-10-06T21:37:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T20:55:00.000Z","2025-10-06T21:42:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T21:00:00.000Z","2025-10-06T21:47:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T21:05:00.000Z","2025-10-06T21:52:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T21:10:00.000Z","2025-10-06T21:57:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T21:15:00.000Z","2025-10-06T22:02:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T21:20:00.000Z","2025-10-06T22:07:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T21:25:00.000Z","2025-10-06T22:12:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T21:30:00.000Z","2025-10-06T22:17:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T21:35:00.000Z","2025-10-06T22:22:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T21:40:00.000Z","2025-10-06T22:27:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T21:45:00.000Z","2025-10-06T22:32:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T21:50:00.000Z","2025-10-06T22:37:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T21:55:00.000Z","2025-10-06T22:42:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T22:00:00.000Z","2025-10-06T22:47:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T22:05:00.000Z","2025-10-06T22:52:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T22:10:00.000Z","2025-10-06T22:57:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T22:15:00.000Z","2025-10-06T23:02:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T22:20:00.000Z","2025-10-06T23:07:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T22:25:00.000Z","2025-10-06T23:12:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T22:30:00.000Z","2025-10-06T23:17:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T22:35:00.000Z","2025-10-06T23:22:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T22:40:00.000Z","2025-10-06T23:27:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T22:45:00.000Z","2025-10-06T23:32:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T22:50:00.000Z","2025-10-06T23:37:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T22:55:00.000Z","2025-10-06T23:42:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T23:00:00.000Z","2025-10-06T23:47:00.000Z","Hambantota - Tissamaharama"
"R001","NB-1001","2025-10-07T00:00:00.000Z","2025-10-07T05:00:00.000Z","2025-10-07T07:33:00.000Z","Colombo - Kandy"
"R001","NB-1002","2025-10-07T00:00:00.000Z","2025-10-07T05:05:00.000Z","2025-10-07T07:38:00.000Z","Colombo - Kandy"
"R001","NB-1003","2025-10-07T00:00:00.000Z","2025-10-07T05:10:00.000Z","2025-10-07T07:43:00.000Z","Colombo - Kandy"
"R001","NB-1004","2025-10-07T00:00:00.000Z","2025-10-07T05:15:00.000Z","2025-10-07T07:48:00.000Z","Colombo - Kandy"
"R001","NB-1005","2025-10-07T00:00:00.000Z","2025-10-07T05:20:00.000Z","2025-10-07T07:53:00.000Z","Colombo - Kandy"
"R001","NB-1001","2025-10-07T00:00:00.000Z","2025-10-07T05:25:00.000Z","2025-10-07T07:58:00.000Z","Colombo - Kandy"
"R001","NB-1002","2025-10-07T00:00:00.000Z","2025-10-07T05:30:00.000Z","2025-10-07T08:03:00.000Z","Colombo - Kandy"
"R001","NB-1003","2025-10-07T00:00:00.000Z","2025-10-07T05:35:00.000Z","2025-10-07T08:08:00.000Z","Colombo - Kandy"
"R001","NB-1004","2025-10-07T00:00:00.000Z","2025-10-07T05:40:00.000Z","2025-10-07T08:13:00.000Z","Colombo - Kandy"
"R001","NB-1005","2025-10-07T00:00:00.000Z","2025-10-07T05:45:00.000Z","2025-10-07T08:18:00.000Z","Colombo - Kandy"
"R001","NB-1001","2025-10-07T00:00:00.000Z","2025-10-07T05:50:00.000Z","2025-10-07T08:23:00.000Z","Colombo - Kandy"
"R001","NB-1002","2025-10-07T00:00:00.000Z","2025-10-07T05:55:00.000Z","2025-10-07T08:28:00.000Z","Colombo - Kandy"
"R001","NB-1003","2025-10-07T00:00:00.000Z","2025-10-07T06:00:00.000Z","2025-10-07T08:33:00.000Z","Colombo - Kandy"
"R001","NB-1004","2025-10-07T00:00:00.000Z","2025-10-07T06:05:00.000Z","2025-10-07T08:38:00.000Z","Colombo - Kandy"
"R001","NB-1005","2025-10-07T00:00:00.000Z","2025-10-07T06:10:00.000Z","2025-10-07T08:43:00.000Z","Colombo - Kandy"
"R001","NB-1001","2025-10-07T00:00:00.000Z","2025-10-07T06:15:00.000Z","2025-10-07T08:48:00.000Z","Colombo - Kandy"
"R001","NB-1002","2025-10-07T00:00:00.000Z","2025-10-07T06:20:00.000Z","2025-10-07T08:53:00.000Z","Colombo - Kandy"
"R001","NB-1003","2025-10-07T00:00:00.000Z","2025-10-07T06:25:00.000Z","2025-10-07T08:58:00.000Z","Colombo - Kandy"
"R001","NB-1004","2025-10-07T00:00:00.000Z","2025-10-07T06:30:00.000Z","2025-10-07T09:03:00.000Z","Colombo - Kandy"
"R001","NB-1005","2025-10-07T00:00:00.000Z","2025-10-07T06:35:00.000Z","2025-10-07T09:08:00.000Z","Colombo - Kandy"
"R001","NB-1001","2025-10-07T00:00:00.000Z","2025-10-07T06:40:00.000Z","2025-10-07T09:13:00.000Z","Colombo - Kandy"
"R001","NB-1002","2025-10-07T00:00:00.000Z","2025-10-07T06:45:00.000Z","2025-10-07T09:18:00.000Z","Colombo - Kandy"
"R001","NB-1003","2025-10-07T00:00:00.000Z","2025-10-07T06:50:00.000Z","2025-10-07T09:23:00.000Z","Colombo - Kandy"
"R001","NB-1004","2025-10-07T00:00:00.000Z","2025-10-07T06:55:00.000Z","2025-10-07T09:28:00.000Z","Colombo - Kandy"
"R001","NB-1005","2025-10-07T00:00:00.000Z","2025-10-07T07:00:00.000Z","2025-10-07T09:33:00.000Z","Colombo - Kandy"
"R001","NB-1001","2025-10-07T00:00:00.000Z","2025-10-07T07:05:00.000Z","2025-10-07T09:38:00.000Z","Colombo - Kandy"
"R001","NB-1002","2025-10-07T00:00:00.000Z","2025-10-07T07:10:00.000Z","2025-10-07T09:43:00.000Z","Colombo - Kandy"
"R001","NB-1003","2025-10-07T00:00:00.000Z","2025-10-07T07:15:00.000Z","2025-10-07T09:48:00.000Z","Colombo - Kandy"
"R001","NB-1004","2025-10-07T00:00:00.000Z","2025-10-07T07:20:00.000Z","2025-10-07T09:53:00.000Z","Colombo - Kandy"
"R001","NB-1005","2025-10-07T00:00:00.000Z","2025-10-07T07:25:00.000Z","2025-10-07T09:58:00.000Z","Colombo - Kandy"
"R001","NB-1001","2025-10-07T00:00:00.000Z","2025-10-07T07:30:00.000Z","2025-10-07T10:03:00.000Z","Colombo - Kandy"
"R001","NB-1002","2025-10-07T00:00:00.000Z","2025-10-07T07:35:00.000Z","2025-10-07T10:08:00.000Z","Colombo - Kandy"
"R001","NB-1003","2025-10-07T00:00:00.000Z","2025-10-07T07:40:00.000Z","2025-10-07T10:13:00.000Z","Colombo - Kandy"
"R001","NB-1004","2025-10-07T00:00:00.000Z","2025-10-07T07:45:00.000Z","2025-10-07T10:18:00.000Z","Colombo - Kandy"
"R001","NB-1005","2025-10-07T00:00:00.000Z","2025-10-07T07:50:00.000Z","2025-10-07T10:23:00.000Z","Colombo - Kandy"
"R001","NB-1001","2025-10-07T00:00:00.000Z","2025-10-07T07:55:00.000Z","2025-10-07T10:28:00.000Z","Colombo - Kandy"
"R001","NB-1002","2025-10-07T00:00:00.000Z","2025-10-07T08:00:00.000Z","2025-10-07T10:33:00.000Z","Colombo - Kandy"
"R001","NB-1003","2025-10-07T00:00:00.000Z","2025-10-07T08:05:00.000Z","2025-10-07T10:38:00.000Z","Colombo - Kandy"
"R001","NB-1004","2025-10-07T00:00:00.000Z","2025-10-07T08:10:00.000Z","2025-10-07T10:43:00.000Z","Colombo - Kandy"
"R001","NB-1005","2025-10-07T00:00:00.000Z","2025-10-07T08:15:00.000Z","2025-10-07T10:48:00.000Z","Colombo - Kandy"
"R001","NB-1001","2025-10-07T00:00:00.000Z","2025-10-07T08:20:00.000Z","2025-10-07T10:53:00.000Z","Colombo - Kandy"
"R001","NB-1002","2025-10-07T00:00:00.000Z","2025-10-07T08:25:00.000Z","2025-10-07T10:58:00.000Z","Colombo - Kandy"
"R001","NB-1003","2025-10-07T00:00:00.000Z","2025-10-07T08:30:00.000Z","2025-10-07T11:03:00.000Z","Colombo - Kandy"
"R001","NB-1004","2025-10-07T00:00:00.000Z","2025-10-07T08:35:00.000Z","2025-10-07T11:08:00.000Z","Colombo - Kandy"
"R001","NB-1005","2025-10-07T00:00:00.000Z","2025-10-07T08:40:00.000Z","2025-10-07T11:13:00.000Z","Colombo - Kandy"
"R001","NB-1001","2025-10-07T00:00:00.000Z","2025-10-07T08:45:00.000Z","2025-10-07T11:18:00.000Z","Colombo - Kandy"
"R001","NB-1002","2025-10-07T00:00:00.000Z","2025-10-07T08:50:00.000Z","2025-10-07T11:23:00.000Z","Colombo - Kandy"
"R001","NB-1003","2025-10-07T00:00:00.000Z","2025-10-07T08:55:00.000Z","2025-10-07T11:28:00.000Z","Colombo - Kandy"
"R001","NB-1004","2025-10-07T00:00:00.000Z","2025-10-07T09:00:00.000Z","2025-10-07T11:33:00.000Z","Colombo - Kandy"
"R001","NB-1005","2025-10-07T00:00:00.000Z","2025-10-07T09:05:00.000Z","2025-10-07T11:38:00.000Z","Colombo - Kandy"
"R001","NB-1001","2025-10-07T00:00:00.000Z","2025-10-07T09:10:00.000Z","2025-10-07T11:43:00.000Z","Colombo - Kandy"
"R001","NB-1002","2025-10-07T00:00:00.000Z","2025-10-07T09:15:00.000Z","2025-10-07T11:48:00.000Z","Colombo - Kandy"
"R001","NB-1003","2025-10-07T00:00:00.000Z","2025-10-07T09:20:00.000Z","2025-10-07T11:53:00.000Z","Colombo - Kandy"
"R001","NB-1004","2025-10-07T00:00:00.000Z","2025-10-07T09:25:00.000Z","2025-10-07T11:58:00.000Z","Colombo - Kandy"
"R001","NB-1005","2025-10-07T00:00:00.000Z","2025-10-07T09:30:00.000Z","2025-10-07T12:03:00.000Z","Colombo - Kandy"
"R001","NB-1001","2025-10-07T00:00:00.000Z","2025-10-07T09:35:00.000Z","2025-10-07T12:08:00.000Z","Colombo - Kandy"
"R001","NB-1002","2025-10-07T00:00:00.000Z","2025-10-07T09:40:00.000Z","2025-10-07T12:13:00.000Z","Colombo - Kandy"
"R001","NB-1003","2025-10-07T00:00:00.000Z","2025-10-07T09:45:00.000Z","2025-10-07T12:18:00.000Z","Colombo - Kandy"
"R001","NB-1004","2025-10-07T00:00:00.000Z","2025-10-07T09:50:00.000Z","2025-10-07T12:23:00.000Z","Colombo - Kandy"
"R001","NB-1005","2025-10-07T00:00:00.000Z","2025-10-07T09:55:00.000Z","2025-10-07T12:28:00.000Z","Colombo - Kandy"
"R001","NB-1001","2025-10-07T00:00:00.000Z","2025-10-07T10:00:00.000Z","2025-10-07T12:33:00.000Z","Colombo - Kandy"
"R001","NB-1002","2025-10-07T00:00:00.000Z","2025-10-07T10:05:00.000Z","2025-10-07T12:38:00.000Z","Colombo - Kandy"
"R001","NB-1003","2025-10-07T00:00:00.000Z","2025-10-07T10:10:00.000Z","2025-10-07T12:43:00.000Z","Colombo - Kandy"
"R001","NB-1004","2025-10-07T00:00:00.000Z","2025-10-07T10:15:00.000Z","2025-10-07T12:48:00.000Z","Colombo - Kandy"
"R001","NB-1005","2025-10-07T00:00:00.000Z","2025-10-07T10:20:00.000Z","2025-10-07T12:53:00.000Z","Colombo - Kandy"
"R001","NB-1001","2025-10-07T00:00:00.000Z","2025-10-07T10:25:00.000Z","2025-10-07T12:58:00.000Z","Colombo - Kandy"
"R001","NB-1002","2025-10-07T00:00:00.000Z","2025-10-07T10:30:00.000Z","2025-10-07T13:03:00.000Z","Colombo - Kandy"
"R001","NB-1003","2025-10-07T00:00:00.000Z","2025-10-07T10:35:00.000Z","2025-10-07T13:08:00.000Z","Colombo - Kandy"
"R001","NB-1004","2025-10-07T00:00:00.000Z","2025-10-07T10:40:00.000Z","2025-10-07T13:13:00.000Z","Colombo - Kandy"
"R001","NB-1005","2025-10-07T00:00:00.000Z","2025-10-07T10:45:00.000Z","2025-10-07T13:18:00.000Z","Colombo - Kandy"
"R001","NB-1001","2025-10-07T00:00:00.000Z","2025-10-07T10:50:00.000Z","2025-10-07T13:23:00.000Z","Colombo - Kandy"
"R001","NB-1002","2025-10-07T00:00:00.000Z","2025-10-07T10:55:00.000Z","2025-10-07T13:28:00.000Z","Colombo - Kandy"
"R001","NB-1003","2025-10-07T00:00:00.000Z","2025-10-07T11:00:00.000Z","2025-10-07T13:33:00.000Z","Colombo - Kandy"
"R001","NB-1004","2025-10-07T00:00:00.000Z","2025-10-07T11:05:00.000Z","2025-10-07T13:38:00.000Z","Colombo - Kandy"
"R001","NB-1005","2025-10-07T00:00:00.000Z","2025-10-07T11:10:00.000Z","2025-10-07T13:43:00.000Z","Colombo - Kandy"
"R001","NB-1001","2025-10-07T00:00:00.000Z","2025-10-07T11:15:00.000Z","2025-10-07T13:48:00.000Z","Colombo - Kandy"
"R001","NB-1002","2025-10-07T00:00:00.000Z","2025-10-07T11:20:00.000Z","2025-10-07T13:53:00.000Z","Colombo - Kandy"
"R001","NB-1003","2025-10-07T00:00:00.000Z","2025-10-07T11:25:00.000Z","2025-10-07T13:58:00.000Z","Colombo - Kandy"
"R001","NB-1004","2025-10-07T00:00:00.000Z","2025-10-07T11:30:00.000Z","2025-10-07T14:03:00.000Z","Colombo - Kandy"
"R001","NB-1005","2025-10-07T00:00:00.000Z","2025-10-07T11:35:00.000Z","2025-10-07T14:08:00.000Z","Colombo - Kandy"
"R001","NB-1001","2025-10-07T00:00:00.000Z","2025-10-07T11:40:00.000Z","2025-10-07T14:13:00.000Z","Colombo - Kandy"
"R001","NB-1002","2025-10-07T00:00:00.000Z","2025-10-07T11:45:00.000Z","2025-10-07T14:18:00.000Z","Colombo - Kandy"
"R001","NB-1003","2025-10-07T00:00:00.000Z","2025-10-07T11:50:00.000Z","2025-10-07T14:23:00.000Z","Colombo - Kandy"
"R001","NB-1004","2025-10-07T00:00:00.000Z","2025-10-07T11:55:00.000Z","2025-10-07T14:28:00.000Z","Colombo - Kandy"
"R001","NB-1005","2025-10-07T00:00:00.000Z","2025-10-07T12:00:00.000Z","2025-10-07T14:33:00.000Z","Colombo - Kandy"
"R001","NB-1001","2025-10-07T00:00:00.000Z","2025-10-07T12:05:00.000Z","2025-10-07T14:38:00.000Z","Colombo - Kandy"
"R001","NB-1002","2025-10-07T00:00:00.000Z","2025-10-07T12:10:00.000Z","2025-10-07T14:43:00.000Z","Colombo - Kandy"
"R001","NB-1003","2025-10-07T00:00:00.000Z","2025-10-07T12:15:00.000Z","2025-10-07T14:48:00.000Z","Colombo - Kandy"
"R001","NB-1004","2025-10-07T00:00:00.000Z","2025-10-07T12:20:00.000Z","2025-10-07T14:53:00.000Z","Colombo - Kandy"
"R001","NB-1005","2025-10-07T00:00:00.000Z","2025-10-07T12:25:00.000Z","2025-10-07T14:58:00.000Z","Colombo - Kandy"
"R001","NB-1001","2025-10-07T00:00:00.000Z","2025-10-07T12:30:00.000Z","2025-10-07T15:03:00.000Z","Colombo - Kandy"
"R001","NB-1002","2025-10-07T00:00:00.000Z","2025-10-07T12:35:00.000Z","2025-10-07T15:08:00.000Z","Colombo - Kandy"
"R001","NB-1003","2025-10-07T00:00:00.000Z","2025-10-07T12:40:00.000Z","2025-10-07T15:13:00.000Z","Colombo - Kandy"
"R001","NB-1004","2025-10-07T00:00:00.000Z","2025-10-07T12:45:00.000Z","2025-10-07T15:18:00.000Z","Colombo - Kandy"
"R001","NB-1005","2025-10-07T00:00:00.000Z","2025-10-07T12:50:00.000Z","2025-10-07T15:23:00.000Z","Colombo - Kandy"
"R001","NB-1001","2025-10-07T00:00:00.000Z","2025-10-07T12:55:00.000Z","2025-10-07T15:28:00.000Z","Colombo - Kandy"
"R001","NB-1002","2025-10-07T00:00:00.000Z","2025-10-07T13:00:00.000Z","2025-10-07T15:33:00.000Z","Colombo - Kandy"
"R001","NB-1003","2025-10-07T00:00:00.000Z","2025-10-07T13:05:00.000Z","2025-10-07T15:38:00.000Z","Colombo - Kandy"
"R001","NB-1004","2025-10-07T00:00:00.000Z","2025-10-07T13:10:00.000Z","2025-10-07T15:43:00.000Z","Colombo - Kandy"
"R001","NB-1005","2025-10-07T00:00:00.000Z","2025-10-07T13:15:00.000Z","2025-10-07T15:48:00.000Z","Colombo - Kandy"
